feature_left,feature_right,pairwise_count,pearson,spearman,abs_spearman
session_recorded,daily_load_sum_28d_log1p,36550,0.6263024100222614,0.6667172454537132,0.6667172454537132
daily_load_sum_28d_log1p,session_recorded,36550,0.6263024100222614,0.6667172454537132,0.6667172454537132
session_recorded,session_duration_sum_3d_log1p,36550,0.779020562740713,0.7959573937618206,0.7959573937618206
session_duration_sum_3d_log1p,session_recorded,36550,0.779020562740713,0.7959573937618206,0.7959573937618206
session_recorded,session_duration_sum_7d_log1p,36550,0.7172540721436544,0.7433918121600166,0.7433918121600166
session_duration_sum_7d_log1p,session_recorded,36550,0.7172540721436544,0.7433918121600166,0.7433918121600166
session_recorded,session_duration_sum_14d_log1p,36550,0.6770810206892084,0.7111347277766958,0.7111347277766958
session_duration_sum_14d_log1p,session_recorded,36550,0.6770810206892084,0.7111347277766958,0.7111347277766958
session_recorded,session_duration_sum_28d_log1p,36550,0.6363820698244752,0.6794842915229693,0.6794842915229693
session_duration_sum_28d_log1p,session_recorded,36550,0.6363820698244752,0.6794842915229693,0.6794842915229693
session_recorded,session_srpe_sum_3d_log1p,36550,0.7687727343341655,0.7720126137053266,0.7720126137053266
session_srpe_sum_3d_log1p,session_recorded,36550,0.7687727343341655,0.7720126137053266,0.7720126137053266
session_recorded,session_srpe_sum_7d_log1p,36550,0.7081122243754091,0.7261592847708094,0.7261592847708094
session_srpe_sum_7d_log1p,session_recorded,36550,0.7081122243754091,0.7261592847708094,0.7261592847708094
session_recorded,session_srpe_sum_14d_log1p,36550,0.6674251020456131,0.6967263769365004,0.6967263769365004
session_srpe_sum_14d_log1p,session_recorded,36550,0.6674251020456131,0.6967263769365004,0.6967263769365004
session_recorded,session_srpe_sum_28d_log1p,36550,0.6262268613900025,0.6672726368671019,0.6672726368671019
session_srpe_sum_28d_log1p,session_recorded,36550,0.6262268613900025,0.6672726368671019,0.6672726368671019
daily_load_log1p,daily_load_log1p,36550,1.0,1.0,1.0
daily_load_log1p,session_duration_minutes_log1p,36550,0.9968059664800251,0.9869385719660752,0.9869385719660752
session_duration_minutes_log1p,daily_load_log1p,36550,0.9968059664800251,0.9869385719660752,0.9869385719660752
daily_load_log1p,session_srpe_log1p,36550,0.9998588679409149,0.9991975283233818,0.9991975283233818
session_srpe_log1p,daily_load_log1p,36550,0.9998588679409149,0.9991975283233818,0.9991975283233818
daily_load_log1p,daily_load_sum_3d_log1p,36550,0.7677265256682622,0.7867838348337707,0.7867838348337707
daily_load_sum_3d_log1p,daily_load_log1p,36550,0.7677265256682622,0.7867838348337707,0.7867838348337707
daily_load_log1p,daily_load_sum_7d_log1p,36550,0.7045448944534694,0.7303870429504513,0.7303870429504513
daily_load_sum_7d_log1p,daily_load_log1p,36550,0.7045448944534694,0.7303870429504513,0.7303870429504513
daily_load_log1p,daily_load_sum_14d_log1p,36550,0.6631711025831852,0.6940573864735896,0.6940573864735896
daily_load_sum_14d_log1p,daily_load_log1p,36550,0.6631711025831852,0.6940573864735896,0.6940573864735896
daily_load_log1p,daily_load_sum_28d_log1p,36550,0.6216881480197513,0.6597543355570147,0.6597543355570147
daily_load_sum_28d_log1p,daily_load_log1p,36550,0.6216881480197513,0.6597543355570147,0.6597543355570147
daily_load_log1p,session_duration_sum_3d_log1p,36550,0.7760216745954429,0.793738346085941,0.793738346085941
session_duration_sum_3d_log1p,daily_load_log1p,36550,0.7760216745954429,0.793738346085941,0.793738346085941
daily_load_log1p,session_duration_sum_7d_log1p,36550,0.7124024072940738,0.7328278177667831,0.7328278177667831
session_duration_sum_7d_log1p,daily_load_log1p,36550,0.7124024072940738,0.7328278177667831,0.7328278177667831
daily_load_log1p,session_duration_sum_14d_log1p,36550,0.6717629274298889,0.6959784953005573,0.6959784953005573
session_duration_sum_14d_log1p,daily_load_log1p,36550,0.6717629274298889,0.6959784953005573,0.6959784953005573
daily_load_log1p,session_duration_sum_28d_log1p,36550,0.6309339120584844,0.6615717698571542,0.6615717698571542
session_duration_sum_28d_log1p,daily_load_log1p,36550,0.6309339120584844,0.6615717698571542,0.6615717698571542
daily_load_log1p,session_srpe_sum_3d_log1p,36550,0.7675322263532232,0.7863415090878613,0.7863415090878613
session_srpe_sum_3d_log1p,daily_load_log1p,36550,0.7675322263532232,0.7863415090878613,0.7863415090878613
daily_load_log1p,session_srpe_sum_7d_log1p,36550,0.704415080842121,0.730286413440559,0.730286413440559
session_srpe_sum_7d_log1p,daily_load_log1p,36550,0.704415080842121,0.730286413440559,0.730286413440559
daily_load_log1p,session_srpe_sum_14d_log1p,36550,0.6630350988728817,0.6940840404541635,0.6940840404541635
session_srpe_sum_14d_log1p,daily_load_log1p,36550,0.6630350988728817,0.6940840404541635,0.6940840404541635
daily_load_log1p,session_srpe_sum_28d_log1p,36550,0.6215635514586836,0.6599635261329918,0.6599635261329918
session_srpe_sum_28d_log1p,daily_load_log1p,36550,0.6215635514586836,0.6599635261329918,0.6599635261329918
session_duration_minutes_log1p,session_duration_minutes_log1p,36550,1.0,1.0,1.0
session_duration_minutes_log1p,session_srpe_log1p,36550,0.9969999457001837,0.9879933785285309,0.9879933785285309
session_srpe_log1p,session_duration_minutes_log1p,36550,0.9969999457001837,0.9879933785285309,0.9879933785285309
session_duration_minutes_log1p,daily_load_sum_3d_log1p,36550,0.768316437999347,0.782732226695208,0.782732226695208
daily_load_sum_3d_log1p,session_duration_minutes_log1p,36550,0.768316437999347,0.782732226695208,0.782732226695208
session_duration_minutes_log1p,daily_load_sum_7d_log1p,36550,0.7056047498875914,0.7278194051109371,0.7278194051109371
daily_load_sum_7d_log1p,session_duration_minutes_log1p,36550,0.7056047498875914,0.7278194051109371,0.7278194051109371
session_duration_minutes_log1p,daily_load_sum_14d_log1p,36550,0.6644058771975261,0.6930861348794357,0.6930861348794357
daily_load_sum_14d_log1p,session_duration_minutes_log1p,36550,0.6644058771975261,0.6930861348794357,0.6930861348794357
session_duration_minutes_log1p,daily_load_sum_28d_log1p,36550,0.6229504894489065,0.6591994083968208,0.6591994083968208
daily_load_sum_28d_log1p,session_duration_minutes_log1p,36550,0.6229504894489065,0.6591994083968208,0.6591994083968208
session_duration_minutes_log1p,session_duration_sum_3d_log1p,36550,0.7788895676349867,0.8041112048094878,0.8041112048094878
session_duration_sum_3d_log1p,session_duration_minutes_log1p,36550,0.7788895676349867,0.8041112048094878,0.8041112048094878
session_duration_minutes_log1p,session_duration_sum_7d_log1p,36550,0.7148522592043622,0.7431334745467548,0.7431334745467548
session_duration_sum_7d_log1p,session_duration_minutes_log1p,36550,0.7148522592043622,0.7431334745467548,0.7431334745467548
session_duration_minutes_log1p,session_duration_sum_14d_log1p,36550,0.6740493760472932,0.705823971940978,0.705823971940978
session_duration_sum_14d_log1p,session_duration_minutes_log1p,36550,0.6740493760472932,0.705823971940978,0.705823971940978
session_duration_minutes_log1p,session_duration_sum_28d_log1p,36550,0.6330510778077592,0.670577926583973,0.670577926583973
session_duration_sum_28d_log1p,session_duration_minutes_log1p,36550,0.6330510778077592,0.670577926583973,0.670577926583973
session_duration_minutes_log1p,session_srpe_sum_3d_log1p,36550,0.7682772536674025,0.7834921573555427,0.7834921573555427
session_srpe_sum_3d_log1p,session_duration_minutes_log1p,36550,0.7682772536674025,0.7834921573555427,0.7834921573555427
session_duration_minutes_log1p,session_srpe_sum_7d_log1p,36550,0.7055769964341132,0.7289292811908488,0.7289292811908488
session_srpe_sum_7d_log1p,session_duration_minutes_log1p,36550,0.7055769964341132,0.7289292811908488,0.7289292811908488
session_duration_minutes_log1p,session_srpe_sum_14d_log1p,36550,0.6643475959591342,0.6941265352928871,0.6941265352928871
session_srpe_sum_14d_log1p,session_duration_minutes_log1p,36550,0.6643475959591342,0.6941265352928871,0.6941265352928871
session_duration_minutes_log1p,session_srpe_sum_28d_log1p,36550,0.6228902172633549,0.6602266180197214,0.6602266180197214
session_srpe_sum_28d_log1p,session_duration_minutes_log1p,36550,0.6228902172633549,0.6602266180197214,0.6602266180197214
session_srpe_log1p,session_srpe_log1p,36550,1.0,1.0,1.0
session_srpe_log1p,daily_load_sum_3d_log1p,36550,0.7676377120759763,0.7857486144283341,0.7857486144283341
daily_load_sum_3d_log1p,session_srpe_log1p,36550,0.7676377120759763,0.7857486144283341,0.7857486144283341
session_srpe_log1p,daily_load_sum_7d_log1p,36550,0.7045021753154851,0.729396904446392,0.729396904446392
daily_load_sum_7d_log1p,session_srpe_log1p,36550,0.7045021753154851,0.729396904446392,0.729396904446392
session_srpe_log1p,daily_load_sum_14d_log1p,36550,0.6631285477638742,0.6929567844777138,0.6929567844777138
daily_load_sum_14d_log1p,session_srpe_log1p,36550,0.6631285477638742,0.6929567844777138,0.6929567844777138
session_srpe_log1p,daily_load_sum_28d_log1p,36550,0.621644481777635,0.6585909592381927,0.6585909592381927
daily_load_sum_28d_log1p,session_srpe_log1p,36550,0.621644481777635,0.6585909592381927,0.6585909592381927
session_srpe_log1p,session_duration_sum_3d_log1p,36550,0.776072114402759,0.7938207652534602,0.7938207652534602
session_duration_sum_3d_log1p,session_srpe_log1p,36550,0.776072114402759,0.7938207652534602,0.7938207652534602
session_srpe_log1p,session_duration_sum_7d_log1p,36550,0.7124418919753042,0.7329819549143188,0.7329819549143188
session_duration_sum_7d_log1p,session_srpe_log1p,36550,0.7124418919753042,0.7329819549143188,0.7329819549143188
session_srpe_log1p,session_duration_sum_14d_log1p,36550,0.6717801273963127,0.695891431200098,0.695891431200098
session_duration_sum_14d_log1p,session_srpe_log1p,36550,0.6717801273963127,0.695891431200098,0.695891431200098
session_srpe_log1p,session_duration_sum_28d_log1p,36550,0.6309355822783164,0.6613205436617969,0.6613205436617969
session_duration_sum_28d_log1p,session_srpe_log1p,36550,0.6309355822783164,0.6613205436617969,0.6613205436617969
session_srpe_log1p,session_srpe_sum_3d_log1p,36550,0.7675550000298418,0.7862088313801006,0.7862088313801006
session_srpe_sum_3d_log1p,session_srpe_log1p,36550,0.7675550000298418,0.7862088313801006,0.7862088313801006
session_srpe_log1p,session_srpe_sum_7d_log1p,36550,0.7044330180021973,0.7301140681318359,0.7301140681318359
session_srpe_sum_7d_log1p,session_srpe_log1p,36550,0.7044330180021973,0.7301140681318359,0.7301140681318359
session_srpe_log1p,session_srpe_sum_14d_log1p,36550,0.6630347075364333,0.6936171696326819,0.6936171696326819
session_srpe_sum_14d_log1p,session_srpe_log1p,36550,0.6630347075364333,0.6936171696326819,0.6936171696326819
session_srpe_log1p,session_srpe_sum_28d_log1p,36550,0.6215524991852599,0.6592852763603525,0.6592852763603525
session_srpe_sum_28d_log1p,session_srpe_log1p,36550,0.6215524991852599,0.6592852763603525,0.6592852763603525
daily_load_sum_3d_log1p,daily_load_sum_3d_log1p,36550,1.0,1.0,1.0
daily_load_sum_3d_log1p,daily_load_sum_7d_log1p,36550,0.9294057399197191,0.9218450350204798,0.9218450350204798
daily_load_sum_7d_log1p,daily_load_sum_3d_log1p,36550,0.9294057399197191,0.9218450350204798,0.9218450350204798
daily_load_sum_3d_log1p,daily_load_sum_14d_log1p,36550,0.8774316252213483,0.8754507264411225,0.8754507264411225
daily_load_sum_14d_log1p,daily_load_sum_3d_log1p,36550,0.8774316252213483,0.8754507264411225,0.8754507264411225
daily_load_sum_3d_log1p,daily_load_sum_28d_log1p,36550,0.8237110289970243,0.8312967029854664,0.8312967029854664
daily_load_sum_28d_log1p,daily_load_sum_3d_log1p,36550,0.8237110289970243,0.8312967029854664,0.8312967029854664
daily_load_sum_3d_log1p,session_duration_sum_3d_log1p,36550,0.998109407470879,0.9826815076147597,0.9826815076147597
session_duration_sum_3d_log1p,daily_load_sum_3d_log1p,36550,0.998109407470879,0.9826815076147597,0.9826815076147597
daily_load_sum_3d_log1p,session_duration_sum_7d_log1p,36550,0.9335158488282553,0.9095628006348724,0.9095628006348724
session_duration_sum_7d_log1p,daily_load_sum_3d_log1p,36550,0.9335158488282553,0.9095628006348724,0.9095628006348724
daily_load_sum_3d_log1p,session_duration_sum_14d_log1p,36550,0.8843081524228815,0.8658409220213128,0.8658409220213128
session_duration_sum_14d_log1p,daily_load_sum_3d_log1p,36550,0.8843081524228815,0.8658409220213128,0.8658409220213128
daily_load_sum_3d_log1p,session_duration_sum_28d_log1p,36550,0.8324616983584693,0.823648120529982,0.823648120529982
session_duration_sum_28d_log1p,daily_load_sum_3d_log1p,36550,0.8324616983584693,0.823648120529982,0.823648120529982
daily_load_sum_3d_log1p,session_srpe_sum_3d_log1p,36550,0.9999332051597197,0.9989908417796168,0.9989908417796168
session_srpe_sum_3d_log1p,daily_load_sum_3d_log1p,36550,0.9999332051597197,0.9989908417796168,0.9989908417796168
daily_load_sum_3d_log1p,session_srpe_sum_7d_log1p,36550,0.9293560945518848,0.9212988909245087,0.9212988909245087
session_srpe_sum_7d_log1p,daily_load_sum_3d_log1p,36550,0.9293560945518848,0.9212988909245087,0.9212988909245087
daily_load_sum_3d_log1p,session_srpe_sum_14d_log1p,36550,0.8773531250604409,0.8750919329475334,0.8750919329475334
session_srpe_sum_14d_log1p,daily_load_sum_3d_log1p,36550,0.8773531250604409,0.8750919329475334,0.8750919329475334
daily_load_sum_3d_log1p,session_srpe_sum_28d_log1p,36550,0.8236521153453689,0.8312745302215229,0.8312745302215229
session_srpe_sum_28d_log1p,daily_load_sum_3d_log1p,36550,0.8236521153453689,0.8312745302215229,0.8312745302215229
daily_load_sum_7d_log1p,daily_load_sum_7d_log1p,36550,1.0,1.0,1.0
daily_load_sum_7d_log1p,daily_load_sum_14d_log1p,36550,0.9511743507475067,0.9551151247907891,0.9551151247907891
daily_load_sum_14d_log1p,daily_load_sum_7d_log1p,36550,0.9511743507475067,0.9551151247907891,0.9551151247907891
daily_load_sum_7d_log1p,daily_load_sum_28d_log1p,36550,0.8949331894824734,0.9052300056160603,0.9052300056160603
daily_load_sum_28d_log1p,daily_load_sum_7d_log1p,36550,0.8949331894824734,0.9052300056160603,0.9052300056160603
daily_load_sum_7d_log1p,session_duration_sum_3d_log1p,36550,0.9278966521675147,0.9098371876620818,0.9098371876620818
session_duration_sum_3d_log1p,daily_load_sum_7d_log1p,36550,0.9278966521675147,0.9098371876620818,0.9098371876620818
daily_load_sum_7d_log1p,session_duration_sum_7d_log1p,36550,0.9987385811731672,0.9805442549113764,0.9805442549113764
session_duration_sum_7d_log1p,daily_load_sum_7d_log1p,36550,0.9987385811731672,0.9805442549113764,0.9805442549113764
daily_load_sum_7d_log1p,session_duration_sum_14d_log1p,36550,0.9552143574416404,0.938323571626536,0.938323571626536
session_duration_sum_14d_log1p,daily_load_sum_7d_log1p,36550,0.9552143574416404,0.938323571626536,0.938323571626536
daily_load_sum_7d_log1p,session_duration_sum_28d_log1p,36550,0.9019994408496905,0.8914798084768567,0.8914798084768567
session_duration_sum_28d_log1p,daily_load_sum_7d_log1p,36550,0.9019994408496905,0.8914798084768567,0.8914798084768567
daily_load_sum_7d_log1p,session_srpe_sum_3d_log1p,36550,0.9293826096753888,0.9205536484155136,0.9205536484155136
session_srpe_sum_3d_log1p,daily_load_sum_7d_log1p,36550,0.9293826096753888,0.9205536484155136,0.9205536484155136
daily_load_sum_7d_log1p,session_srpe_sum_7d_log1p,36550,0.9999603732210646,0.9987490484183964,0.9987490484183964
session_srpe_sum_7d_log1p,daily_load_sum_7d_log1p,36550,0.9999603732210646,0.9987490484183964,0.9987490484183964
daily_load_sum_7d_log1p,session_srpe_sum_14d_log1p,36550,0.9511145381763622,0.9541699301235143,0.9541699301235143
session_srpe_sum_14d_log1p,daily_load_sum_7d_log1p,36550,0.9511145381763622,0.9541699301235143,0.9541699301235143
daily_load_sum_7d_log1p,session_srpe_sum_28d_log1p,36550,0.8949049472781606,0.9048114671076785,0.9048114671076785
session_srpe_sum_28d_log1p,daily_load_sum_7d_log1p,36550,0.8949049472781606,0.9048114671076785,0.9048114671076785
daily_load_sum_14d_log1p,daily_load_sum_14d_log1p,36550,1.0,1.0,1.0
daily_load_sum_14d_log1p,daily_load_sum_28d_log1p,36550,0.9481658961579483,0.9575650438655646,0.9575650438655646
daily_load_sum_28d_log1p,daily_load_sum_14d_log1p,36550,0.9481658961579483,0.9575650438655646,0.9575650438655646
daily_load_sum_14d_log1p,session_duration_sum_3d_log1p,36550,0.8761623554765731,0.8675195400089984,0.8675195400089984
